id,name,aliases,latitude,longitude,category_id,category_de,group_id,fame_id,region,description,note,access,quality,quality_label,source,research,photo_page,photo_author,photo_license,photo_license_url,merged_records
48,Femundsmarka: Elgå,,62.163432,11.944608,wilderness,Wildnis und Nationalpark,nature,discovery,Innlandet,"Tor zu Seen, Kiefernwald und stiller Paddelwildnis.",Aufwand: Leicht; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,50,Vor Ort prüfen,https://www.openstreetmap.org/copyright,,,,,,1
49,Gaustatoppen,,59.854209,8.649265,viewpoint,Aussichtspunkt,mountain,highlight,Telemark,Weitreichendes Panorama von einem der markantesten Berge Südnorwegens.,Aufwand: Anspruchsvoll; beste Zeit: Juni–Oktober,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,77,Teilweise geprüft,https://www.openstreetmap.org/copyright,,https://commons.wikimedia.org/wiki/File:Gaustatoppen_-_no-nb_digifoto_20151127_00175_NB_MIT_FNR_14062.jpg,Jac Brun,Public domain,https://commons.wikimedia.org/wiki/Commons:Public_domain,1
50,Rjukanfossen,,59.866439,8.47897,waterfall,Wasserfall,water,highlight,Telemark,Historisch bedeutender Wasserfall in enger Berglandschaft; Wasserstand variiert.,Aufwand: Leicht; beste Zeit: Mai–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,77,Teilweise geprüft,https://www.openstreetmap.org/copyright,,https://commons.wikimedia.org/wiki/File:Rjukanfossen.jpg,Unknown authorUnknown author,Public domain,https://commons.wikimedia.org/wiki/Commons:Public_domain,1
51,Husedalen,,60.3634,6.74379,waterfall,Wasserfall,water,discovery,Hardanger,Talwanderung entlang vier großer Wasserfälle.,Aufwand: Anspruchsvoll; beste Zeit: Mai–Oktober,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,50,Vor Ort prüfen,https://www.openstreetmap.org/copyright,,,,,,1
52,Kviteseid: Hamaren Tretoppvei,,59.182427,8.085015,viewpoint,Aussichtspunkt,mountain,local_tip,Telemark,Barrierearmer Baumwipfelweg zu einem runden Seeblick.,Aufwand: Leicht; beste Zeit: Ganzjährig,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,60,Teilweise geprüft,https://www.openstreetmap.org/copyright,,https://commons.wikimedia.org/wiki/File:Moland_kyrkje.JPG,Cocu,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,1
53,Verdens Ende,,59.054593,10.405638,beach,Strand und Ufer,coast,local_tip,Vestfold,"Schären, offenes Meer und Küstenpfade im Færder-Nationalpark.",Aufwand: Leicht; beste Zeit: Ganzjährig,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,77,Teilweise geprüft,https://www.openstreetmap.org/copyright,,"https://commons.wikimedia.org/wiki/File:Verdens_Ende,_Tj%C3%B8me,_F%C3%A6rder,_Norway._Tusen%C3%A5rsted,_gjestehavn,_molo,_svaberg,_Oslofjorden._Distorted_iPhone_panorama_2018-08-26.jpg",Wolfmann,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,1
54,Mølen,Geopark Mølen | Geopark Mølen – Larvik,58.972891,9.822531,beach,Strand und Ufer,coast,local_tip,Vestfold,Außergewöhnliche Geröllküste und wichtiger Vogelzugplatz.,Aufwand: Leicht; beste Zeit: Ganzjährig,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,82,Gut dokumentiert,https://www.openstreetmap.org/copyright,,https://commons.wikimedia.org/wiki/File:Cairns_at_M%C3%B8len.jpg,Colliekar,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,3
55,Hvaler: Storesand,,59.024882,11.017793,beach,Strand und Ufer,coast,local_tip,Østfold,Familienfreundlicher Sandstrand am Ytre-Hvaler-Nationalpark.,Aufwand: Leicht; beste Zeit: Mai–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,70,Teilweise geprüft,https://www.openstreetmap.org/copyright,,"https://commons.wikimedia.org/wiki/File:Hvaler,_Storesand,_Kirk%C3%B8y_-_no-nb_digifoto_20151102_00025_NB_MIT_FNR_07267.jpg",Unknown authorUnknown author,Public domain,https://commons.wikimedia.org/wiki/Commons:Public_domain,1
56,Kjerkeberget Nordmarka,,60.13528,10.61861,viewpoint,Aussichtspunkt,mountain,discovery,Oslo,Höchster Punkt Oslos in stiller Wald- und Seenlandschaft.,Aufwand: Anspruchsvoll; beste Zeit: Mai–Oktober,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,50,Vor Ort prüfen,https://www.openstreetmap.org/copyright,,,,,,1
57,Østmarka: Nøklevann,,59.883406,10.878235,wilderness,Wildnis und Nationalpark,nature,local_tip,Oslo,Leicht erreichbarer Waldsee am neuen Østmarka-Nationalpark.,Aufwand: Leicht; beste Zeit: Ganzjährig,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,60,Teilweise geprüft,https://www.openstreetmap.org/copyright,,https://commons.wikimedia.org/wiki/File:Ulsrudvann_(18._juli_2018_bilde01).jpg,Kjetil Ree,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,1
58,Kolsåstoppen,,59.92977,10.516609,viewpoint,Aussichtspunkt,mountain,local_tip,Akershus,Kurze Gipfeltour mit weitem Blick über Oslo und den Fjord.,Aufwand: Mittel; beste Zeit: April–November,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,70,Teilweise geprüft,https://www.openstreetmap.org/copyright,,"https://commons.wikimedia.org/wiki/File:Kols%C3%A5stoppen_S%C3%B8ndre_-_B%C3%A6rum,_Norway_2021-10-15.jpg",Ryan Hodnett,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,1
59,Torghatten,,65.398337,12.091149,viewpoint,Aussichtspunkt,mountain,local_tip,Helgeland,"Berg mit riesigem natürlichem Loch – kurze, eindrucksvolle Wanderung.",Aufwand: Mittel; beste Zeit: Mai–Oktober,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,77,Teilweise geprüft,https://www.openstreetmap.org/copyright,,https://commons.wikimedia.org/wiki/File:Norway_torghatten.jpg,"own work, Thorsten Panitz",CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,1
60,De syv søstre – Botnkrona,,65.961683,12.628163,viewpoint,Aussichtspunkt,mountain,discovery,Helgeland,Einer der markanten Sieben-Schwestern-Gipfel über der Helgelandküste.,Aufwand: Sehr anspruchsvoll; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,57,Vor Ort prüfen,https://www.openstreetmap.org/copyright,,,,,,1
61,Vega: Eidemsliene,,65.617549,11.808925,beach,Strand und Ufer,coast,local_tip,Helgeland,Küstenwanderung im UNESCO-Kulturlandschafts-Archipel.,Aufwand: Mittel; beste Zeit: Mai–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,60,Teilweise geprüft,https://www.openstreetmap.org/copyright,,"https://commons.wikimedia.org/wiki/File:Vega,_Norway_-_panoramio.jpg",ruud.trygve@gmail.co…,CC BY 3.0,https://creativecommons.org/licenses/by/3.0/,1
62,Svartisen: Austerdalsisen,,66.520993,14.10201,glacier,Gletscher,mountain,local_tip,Helgeland,Imposante Gletscherzunge des Svartisen; Abstand zu Eis und Abbruchkante halten.,Aufwand: Anspruchsvoll; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,67,Teilweise geprüft,https://www.openstreetmap.org/copyright,,https://commons.wikimedia.org/wiki/File:Norwegen_1998_(596)_Austerdalsisen_(49965948826).jpg,"Rüdiger Stehn from Kiel, Deutschland",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0/,1
63,Saltstraumen,Saltstraumen – Bodø,67.232141,14.61005,beach,Strand und Ufer,coast,local_tip,Nordland,Einer der stärksten Gezeitenströme der Welt; Gezeitentabelle beachten.,Aufwand: Leicht; beste Zeit: Ganzjährig,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,77,Teilweise geprüft,https://www.openstreetmap.org/copyright,,"https://commons.wikimedia.org/wiki/File:Saltstraumen_-_Bod%C3%B8,_Norway_2023-07-17_(01).jpg",Ryan Hodnett,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,2
64,Mørsvikbotn: Rago Nationalpark,,67.452584,15.771308,wilderness,Wildnis und Nationalpark,nature,local_tip,Nordland,"Zugang zu wilder Granit-, Seen- und Wasserfalllandschaft im Rago.",Aufwand: Anspruchsvoll; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,67,Teilweise geprüft,https://www.openstreetmap.org/copyright,,"https://commons.wikimedia.org/wiki/File:Countryside_residential_of_Lakshol_in_S%C3%B8rfold,_Nordland,_Norway,_2018_September.jpg",Ximonic (Simo Räsänen),CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,1
65,Mannen Hamarøy,,68.080723,15.405055,viewpoint,Aussichtspunkt,mountain,discovery,Nordland,Markanter Berg und großartige Küstenkulisse in Hamarøy.,Aufwand: Sehr anspruchsvoll; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,50,Vor Ort prüfen,https://www.openstreetmap.org/copyright,,,,,,1
66,Reinebringen,,67.92784,13.071402,viewpoint,Aussichtspunkt,mountain,local_tip,Lofoten,Steile Steintreppe zu einem ikonischen Blick auf Reinefjorden.,Aufwand: Anspruchsvoll; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,77,Teilweise geprüft,https://www.openstreetmap.org/copyright,,"https://commons.wikimedia.org/wiki/File:Reinebringen_by_Night,_Lofoten,_Norway.jpg",Christoph Strässler,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0/,1
67,Kvalvika Beach,,68.076949,13.096287,beach,Strand und Ufer,coast,local_tip,Lofoten,"Abgelegener Sandstrand, nur zu Fuß erreichbar.",Aufwand: Mittel; beste Zeit: Mai–Oktober,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,70,Teilweise geprüft,https://www.openstreetmap.org/copyright,,"https://commons.wikimedia.org/wiki/File:Kvalvika_Beach,_Norway.jpg",www.Pixel.la Free Stock Photos,CC0,https://creativecommons.org/publicdomain/zero/1.0/,1
68,Ryten,,68.089327,13.092905,viewpoint,Aussichtspunkt,mountain,local_tip,Lofoten,Gipfelblick hinunter auf Kvalvika und das offene Meer.,Aufwand: Anspruchsvoll; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,70,Teilweise geprüft,https://www.openstreetmap.org/copyright,,"https://commons.wikimedia.org/wiki/File:Reflecting_K%C3%A5kersundet_and_Ryten_and_Middagstinden_mountains_in_Flakstad,_Nordland,_Norway,_2022_June.jpg",Ximonic (Simo Räsänen),CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,1
69,Hauklandstranda,Hauklandstranda – Vestvågøy,68.197989,13.529191,beach,Strand und Ufer,coast,local_tip,Lofoten,"Weißer Sand, türkisfarbenes Wasser und umliegende Berge.",Aufwand: Leicht; beste Zeit: Ganzjährig,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,70,Teilweise geprüft,https://www.openstreetmap.org/copyright,,https://commons.wikimedia.org/wiki/File:Hauklandstranda_1.png,Tarjei Mo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,2
70,Uttakleiv,Uttakleivstranda | Uttakleivstranda – Vestvågøy,68.213681,13.50829,beach,Strand und Ufer,coast,local_tip,Lofoten,Felsige Fotoküste und guter Ort für Mitternachtssonne.,Aufwand: Leicht; beste Zeit: Ganzjährig,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,70,Teilweise geprüft,https://www.openstreetmap.org/copyright,,"https://commons.wikimedia.org/wiki/File:Uttakleiv,_Lofoten.JPG",Paal Svendsen,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,3
71,Offersøykammen,,68.16126,13.501897,viewpoint,Aussichtspunkt,mountain,local_tip,Lofoten,"Kurze, steile Gipfeltour mit großem Inselpanorama.",Aufwand: Mittel; beste Zeit: Mai–Oktober,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,70,Teilweise geprüft,https://www.openstreetmap.org/copyright,,https://commons.wikimedia.org/wiki/File:Offers%C3%B8ykammen.jpg,Tarjei Mo,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,1
72,Mannen bei Haukland,,68.203684,13.520239,viewpoint,Aussichtspunkt,mountain,local_tip,Lofoten,Beliebter Aussichtsgipfel über Haukland und Uttakleiv.,Aufwand: Mittel; beste Zeit: Mai–Oktober,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,60,Teilweise geprüft,https://www.openstreetmap.org/copyright,,https://commons.wikimedia.org/wiki/File:Hauklandstrand_04.jpg,Sberla_,CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,1
73,Svolværgeita,,68.246231,14.588471,viewpoint,Aussichtspunkt,mountain,local_tip,Lofoten,Legendäre Felsspitze; Gipfel nur als Klettertour mit Guide.,Aufwand: Sehr anspruchsvoll; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,70,Teilweise geprüft,https://www.openstreetmap.org/copyright,,https://commons.wikimedia.org/wiki/File:Aurora_Borealis_Svolv%C3%A6rgeita_001.jpg,Birgit Fostervold,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,1
74,Djevelporten,,68.250838,14.597979,viewpoint,Aussichtspunkt,mountain,local_tip,Lofoten,Eingeklemmter Felsblock oberhalb von Svolvær; ausgesetztes Gelände.,Aufwand: Anspruchsvoll; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,67,Teilweise geprüft,https://www.openstreetmap.org/copyright,,"https://commons.wikimedia.org/wiki/File:Svolv%C3%A6rgeita,_Goat%27s_Horns_Peak_-_2013.08.jpg",rheins,CC BY 3.0,https://creativecommons.org/licenses/by/3.0/,1
75,Trollfjord,,68.363987,14.960829,fjord,Fjord,water,local_tip,Lofoten/Vesterålen,"Extrem schmaler, steilwandiger Fjord – am besten per Boot.",Aufwand: Leicht; beste Zeit: Mai–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,70,Teilweise geprüft,https://www.openstreetmap.org/copyright,,"https://commons.wikimedia.org/wiki/File:Troldfjord_(i.e.,Trollfjord),_Raftsund,_Lofoten,_Norway-LCCN2001698834.jpg",Photochrom Print Collection,Public domain,https://commons.wikimedia.org/wiki/Commons:Public_domain,1
76,Måtinden,,69.242514,15.865151,viewpoint,Aussichtspunkt,mountain,local_tip,Vesterålen,Küstenberg mit Blick auf Bleiks lange Strände.,Aufwand: Anspruchsvoll; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,60,Teilweise geprüft,https://www.openstreetmap.org/copyright,,https://commons.wikimedia.org/wiki/File:H%C3%B8yvika.jpg,"Oyvind Solstad from Oslo, Norway",CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,1
77,Bleikstranda,,69.271954,15.956005,beach,Strand und Ufer,coast,local_tip,Vesterålen,Langer heller Strand vor dramatischer Inselkulisse.,Aufwand: Leicht; beste Zeit: Ganzjährig,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,70,Teilweise geprüft,https://www.openstreetmap.org/copyright,,https://commons.wikimedia.org/wiki/File:Sunset_in_Bleikstranda_(9299451266).jpg,"rob Stoeltje from loenen, netherlands",CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,1
78,Dronningruta,,69.01848,15.112116,viewpoint,Aussichtspunkt,mountain,local_tip,Vesterålen,Abwechslungsreiche Rundtour zwischen Nyksund und Stø.,Aufwand: Anspruchsvoll; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,60,Teilweise geprüft,https://www.openstreetmap.org/copyright,,https://commons.wikimedia.org/wiki/File:Rissa_tridactyla_LC0150.jpg,Jörg Hempel,CC BY-SA 2.0 de,https://creativecommons.org/licenses/by-sa/2.0/de/,1
79,Møysalen Nationalpark,,68.526062,15.452152,wilderness,Wildnis und Nationalpark,nature,local_tip,Vesterålen,Alpine Wildnis rund um den höchsten Inselberg Norwegens.,Aufwand: Sehr anspruchsvoll; beste Zeit: Juli–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,70,Teilweise geprüft,https://www.openstreetmap.org/copyright,,https://commons.wikimedia.org/wiki/File:Moysalen_2.jpg,Nomen nescio,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,1
80,Tungeneset,,69.486955,17.333038,viewpoint,Aussichtspunkt,mountain,local_tip,Senja,Holzsteg mit Blick auf die gezackten Okshornan-Gipfel.,Aufwand: Leicht; beste Zeit: Ganzjährig,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,70,Teilweise geprüft,https://www.openstreetmap.org/copyright,,"https://commons.wikimedia.org/wiki/File:Okshornan_from_Tungeneset_5,_2012_June.JPG",Ximonic (Simo Räsänen),CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,1
81,Bergsbotn,Bergsbotn-Aussichtspunkt,69.423075,17.503838,viewpoint,Aussichtspunkt,mountain,local_tip,Senja,Aussichtsplattform hoch über dem Bergsfjord.,Aufwand: Leicht; beste Zeit: Ganzjährig,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,70,Teilweise geprüft,https://www.openstreetmap.org/copyright,,"https://commons.wikimedia.org/wiki/File:Fv862_road_at_Bergsbotn,_Senja,_Troms,_Norway,_2015_September.jpg",Ximonic (Simo Räsänen),CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,2
82,Segla,,69.507366,17.59572,viewpoint,Aussichtspunkt,mountain,local_tip,Senja,Markanter Felszahn; bester Seitenblick oft vom Hesten.,Aufwand: Anspruchsvoll; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,70,Teilweise geprüft,https://www.openstreetmap.org/copyright,,"https://commons.wikimedia.org/wiki/File:View_from_a_ridge_between_Segla_and_Hesten,_Senja,_Norway,_2014_August.jpg",Ximonic (Simo Räsänen),CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,1
83,Hesten,,69.513872,17.584744,viewpoint,Aussichtspunkt,mountain,local_tip,Senja,Klassische Wanderung für den berühmten Blick auf Segla.,Aufwand: Anspruchsvoll; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,70,Teilweise geprüft,https://www.openstreetmap.org/copyright,,"https://commons.wikimedia.org/wiki/File:View_from_a_ridge_between_Segla_and_Hesten,_Senja,_Norway,_2014_August.jpg",Ximonic (Simo Räsänen),CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,1
84,Ersfjordstranda Senja,,69.478818,17.394823,beach,Strand und Ufer,coast,local_tip,Senja,Kleiner weißer Sandstrand zwischen schroffen Bergen.,Aufwand: Leicht; beste Zeit: Ganzjährig,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,60,Teilweise geprüft,https://www.openstreetmap.org/copyright,,https://commons.wikimedia.org/wiki/File:Ersfjorden-2011.jpg,Bjørn Christian Tørrissen,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,1
