Name,Breitengrad,Längengrad,Kategorie,Kartengruppe,Region,Bekanntheit,Warum empfehlenswert,Hinweis,Zugangscheck,Google Maps,Quelle,Recherchequelle,Datenquelle,Datenlizenz
Innerdalen,62.721900,8.776431,See & Tal,Natur & besondere Orte,Nordmøre,Lokaler Tipp / Empfehlung,Postkarten-Tal unter dem markanten Innerdalstårnet.,Aufwand: Mittel; beste Zeit: Mai–Oktober,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=62.721900,8.776431",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Viewpoint Snøhetta,62.223861,9.490156,Wildnis & Nationalpark,Natur & besondere Orte,Dovrefjell,Lokaler Tipp / Empfehlung,Architektur-Aussichtspunkt mit Chance auf Moschusochsen in der Ferne.,Aufwand: Leicht; beste Zeit: Juni–Oktober,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=62.223861,9.490156",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Rondane: Sohlbergplassen,61.880446,10.184875,Wildnis & Nationalpark,Natur & besondere Orte,Rondane,Bekanntes Highlight,Eleganter Aussichtspunkt auf die blauen Berge Rondanes.,Aufwand: Leicht; beste Zeit: Mai–Oktober,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=61.880446,10.184875",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Rondvassbu,61.880432,9.795985,Wildnis & Nationalpark,Natur & besondere Orte,Rondane,Lokaler Tipp / Empfehlung,Klassischer Ausgangspunkt für Gipfel- und Hüttentouren.,Aufwand: Mittel; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=61.880432,9.795985",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Femundsmarka: Elgå,62.163432,11.944608,Wildnis & Nationalpark,Natur & besondere Orte,Innlandet,Lokaler Tipp / Empfehlung,"Tor zu Seen, Kiefernwald und stiller Paddelwildnis.",Aufwand: Leicht; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=62.163432,11.944608",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Gaustatoppen,59.854209,8.649265,Wanderung & Aussicht,Natur & besondere Orte,Telemark,Bekanntes Highlight,Weitreichendes Panorama von einem der markantesten Berge Südnorwegens.,Aufwand: Anspruchsvoll; beste Zeit: Juni–Oktober,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=59.854209,8.649265",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Rjukanfossen,59.866439,8.478970,Wasserfall,Natur & besondere Orte,Telemark,Bekanntes Highlight,Historisch bedeutender Wasserfall in enger Berglandschaft; Wasserstand variiert.,Aufwand: Leicht; beste Zeit: Mai–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=59.866439,8.478970",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Husedalen,60.363400,6.743790,Wasserfall,Natur & besondere Orte,Hardanger,Lokaler Tipp / Empfehlung,Talwanderung entlang vier großer Wasserfälle.,Aufwand: Anspruchsvoll; beste Zeit: Mai–Oktober,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=60.363400,6.743790",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Kviteseid: Hamaren Tretoppvei,59.182427,8.085015,Wanderung & Aussicht,Natur & besondere Orte,Telemark,Lokaler Tipp / Empfehlung,Barrierearmer Baumwipfelweg zu einem runden Seeblick.,Aufwand: Leicht; beste Zeit: Ganzjährig,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=59.182427,8.085015",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Verdens Ende,59.054593,10.405638,Strand & Küste,Natur & besondere Orte,Vestfold,Lokaler Tipp / Empfehlung,"Schären, offenes Meer und Küstenpfade im Færder-Nationalpark.",Aufwand: Leicht; beste Zeit: Ganzjährig,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=59.054593,10.405638",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Mølen,58.972891,9.822531,Strand & Küste,Natur & besondere Orte,Vestfold,Lokaler Tipp / Empfehlung,Außergewöhnliche Geröllküste und wichtiger Vogelzugplatz.,Aufwand: Leicht; beste Zeit: Ganzjährig,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=58.972891,9.822531",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Hvaler: Storesand,59.024882,11.017793,Strand & Küste,Natur & besondere Orte,Østfold,Lokaler Tipp / Empfehlung,Familienfreundlicher Sandstrand am Ytre-Hvaler-Nationalpark.,Aufwand: Leicht; beste Zeit: Mai–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=59.024882,11.017793",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Kjerkeberget Nordmarka,60.135280,10.618610,Wanderung & Aussicht,Natur & besondere Orte,Oslo,Lokaler Tipp / Empfehlung,Höchster Punkt Oslos in stiller Wald- und Seenlandschaft.,Aufwand: Anspruchsvoll; beste Zeit: Mai–Oktober,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=60.135280,10.618610",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Østmarka: Nøklevann,59.883406,10.878235,Wildnis & Nationalpark,Natur & besondere Orte,Oslo,Lokaler Tipp / Empfehlung,Leicht erreichbarer Waldsee am neuen Østmarka-Nationalpark.,Aufwand: Leicht; beste Zeit: Ganzjährig,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=59.883406,10.878235",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Kolsåstoppen,59.929770,10.516609,Wanderung & Aussicht,Natur & besondere Orte,Akershus,Lokaler Tipp / Empfehlung,Kurze Gipfeltour mit weitem Blick über Oslo und den Fjord.,Aufwand: Mittel; beste Zeit: April–November,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=59.929770,10.516609",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Torghatten,65.398337,12.091149,Wanderung & Aussicht,Natur & besondere Orte,Helgeland,Lokaler Tipp / Empfehlung,"Berg mit riesigem natürlichem Loch – kurze, eindrucksvolle Wanderung.",Aufwand: Mittel; beste Zeit: Mai–Oktober,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=65.398337,12.091149",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
De syv søstre – Botnkrona,65.961683,12.628163,Wanderung & Aussicht,Natur & besondere Orte,Helgeland,Lokaler Tipp / Empfehlung,Einer der markanten Sieben-Schwestern-Gipfel über der Helgelandküste.,Aufwand: Sehr anspruchsvoll; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=65.961683,12.628163",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Vega: Eidemsliene,65.617549,11.808925,Strand & Küste,Natur & besondere Orte,Helgeland,Lokaler Tipp / Empfehlung,Küstenwanderung im UNESCO-Kulturlandschafts-Archipel.,Aufwand: Mittel; beste Zeit: Mai–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=65.617549,11.808925",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Svartisen: Austerdalsisen,66.520993,14.102010,Gletscher,Natur & besondere Orte,Helgeland,Lokaler Tipp / Empfehlung,Imposante Gletscherzunge des Svartisen; Abstand zu Eis und Abbruchkante halten.,Aufwand: Anspruchsvoll; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=66.520993,14.102010",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Saltstraumen,67.232141,14.610050,Strand & Küste,Natur & besondere Orte,Nordland,Lokaler Tipp / Empfehlung,Einer der stärksten Gezeitenströme der Welt; Gezeitentabelle beachten.,Aufwand: Leicht; beste Zeit: Ganzjährig,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=67.232141,14.610050",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Mørsvikbotn: Rago Nationalpark,67.452584,15.771308,Wildnis & Nationalpark,Natur & besondere Orte,Nordland,Lokaler Tipp / Empfehlung,"Zugang zu wilder Granit-, Seen- und Wasserfalllandschaft im Rago.",Aufwand: Anspruchsvoll; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=67.452584,15.771308",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Mannen Hamarøy,68.080723,15.405055,Wanderung & Aussicht,Natur & besondere Orte,Nordland,Lokaler Tipp / Empfehlung,Markanter Berg und großartige Küstenkulisse in Hamarøy.,Aufwand: Sehr anspruchsvoll; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=68.080723,15.405055",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Reinebringen,67.927840,13.071402,Wanderung & Aussicht,Natur & besondere Orte,Lofoten,Lokaler Tipp / Empfehlung,Steile Steintreppe zu einem ikonischen Blick auf Reinefjorden.,Aufwand: Anspruchsvoll; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=67.927840,13.071402",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Kvalvika Beach,68.076949,13.096287,Strand & Küste,Natur & besondere Orte,Lofoten,Lokaler Tipp / Empfehlung,"Abgelegener Sandstrand, nur zu Fuß erreichbar.",Aufwand: Mittel; beste Zeit: Mai–Oktober,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=68.076949,13.096287",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Ryten,68.089327,13.092905,Wanderung & Aussicht,Natur & besondere Orte,Lofoten,Lokaler Tipp / Empfehlung,Gipfelblick hinunter auf Kvalvika und das offene Meer.,Aufwand: Anspruchsvoll; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=68.089327,13.092905",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Hauklandstranda,68.197989,13.529191,Strand & Küste,Natur & besondere Orte,Lofoten,Lokaler Tipp / Empfehlung,"Weißer Sand, türkisfarbenes Wasser und umliegende Berge.",Aufwand: Leicht; beste Zeit: Ganzjährig,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=68.197989,13.529191",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Uttakleiv,68.213681,13.508290,Strand & Küste,Natur & besondere Orte,Lofoten,Lokaler Tipp / Empfehlung,Felsige Fotoküste und guter Ort für Mitternachtssonne.,Aufwand: Leicht; beste Zeit: Ganzjährig,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=68.213681,13.508290",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Offersøykammen,68.161260,13.501897,Wanderung & Aussicht,Natur & besondere Orte,Lofoten,Lokaler Tipp / Empfehlung,"Kurze, steile Gipfeltour mit großem Inselpanorama.",Aufwand: Mittel; beste Zeit: Mai–Oktober,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=68.161260,13.501897",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Mannen bei Haukland,68.203684,13.520239,Wanderung & Aussicht,Natur & besondere Orte,Lofoten,Lokaler Tipp / Empfehlung,Beliebter Aussichtsgipfel über Haukland und Uttakleiv.,Aufwand: Mittel; beste Zeit: Mai–Oktober,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=68.203684,13.520239",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Svolværgeita,68.246231,14.588471,Wanderung & Aussicht,Natur & besondere Orte,Lofoten,Lokaler Tipp / Empfehlung,Legendäre Felsspitze; Gipfel nur als Klettertour mit Guide.,Aufwand: Sehr anspruchsvoll; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=68.246231,14.588471",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Djevelporten,68.250838,14.597979,Wanderung & Aussicht,Natur & besondere Orte,Lofoten,Lokaler Tipp / Empfehlung,Eingeklemmter Felsblock oberhalb von Svolvær; ausgesetztes Gelände.,Aufwand: Anspruchsvoll; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=68.250838,14.597979",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Trollfjord,68.363987,14.960829,Fjord,Natur & besondere Orte,Lofoten/Vesterålen,Lokaler Tipp / Empfehlung,"Extrem schmaler, steilwandiger Fjord – am besten per Boot.",Aufwand: Leicht; beste Zeit: Mai–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=68.363987,14.960829",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Måtinden,69.242514,15.865151,Wanderung & Aussicht,Natur & besondere Orte,Vesterålen,Lokaler Tipp / Empfehlung,Küstenberg mit Blick auf Bleiks lange Strände.,Aufwand: Anspruchsvoll; beste Zeit: Juni–September,Siehe Hinweis im Pin; für diese frühere Auswahl wurde kein einheitlicher Straßenabstands-Check berechnet.,"https://www.google.com/maps/search/?api=1&query=69.242514,15.865151",https://www.openstreetmap.org/copyright,,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
